id	sentence	label
1149147291347050497	airtel i dont have any service after i cross over to the kenyan side ive always had no issues until recently please assist 	None
1149177574452551682	this g is becoming unreliable airtel 	None
1149202441063337984	airtel you guys are not easy u just lying to your customers 	None
1149252198532034560	airtel i honestly dont know why my data account is being emptied at the speed of light but do something about it its nasty and i have two of your lines and its the same story 	None
1149380576681648128	airtel havent received any assistance not even a reply of concern on the of the line 	None
1149406893959462915	airtel these bundles are made from china they expire in a blink of an eye 	None
1149743909679095811	airtel thos is mark what is wrong with freeky friday datta i activated the package but it is not working 	None
1149747894125248513	airtel what is this about us being subscribed to bundles by default without the users approval is this another way of stealing our dimes without our knowledge then when we call in u tell us to wait for hrs which becomes hrs then the whole night then the next day 	None
1149748167610634246	airtel whats wrong with your network in masaka persevere 	None
1149751487431663616	airtel what is wrong with the freeky friday bandle 	None
1149763311602405376	airtel g speed of late is like the edge of those days boring n annoying 	None
1149770434071683072	i dont know how i should reward you africell placeofworship thank you for those bonus im a happy client hugs i dont regret trashing my airtel line 	None
1149771927302692866	i been enjoying my airtel monthly bundle till i bought this freaky friday then the speed changed i cant understand this 	None
1149787109181526019	airtel i did not say i wanted help but your airtel data is so annoying 	None
1149911978229542913	airtel you guys have proved to the worst of late 	None
1149932499751133185	airtel why cant i access internet in kajjansi your internet is acting up yet i have jst subscribed for gb data pensive 	None
1149936879652999169	airtel i sent money to anumber thats out of service i called customer care all in vain i have been in your dm and you have been blue ticking me will you help me or not cc uccofficial 	None
1149950977765781504	mistyblessing airtel its almost days no response 	None
1149953484906778625	dear my service provider airtel kindly give me a clearer connection or switch me off the pain of dropping calls is eating me up i dont believe it is the govuganda tapping my calls please act now or give up on me 	Negative
1149984859651268609	trying to stream using airtel using my g router joy biggest joke ever this is g level of buffering 	None
